user_id,book_id,rating,reading_date
2714,4137,10.0,
2714,1530,10.0,
2714,1636,7.0,
2714,2677,10.0,
2714,4692,9.0,
2714,6586,,2010-02-13
2714,1587,6.0,
2714,3327,1.0,
2714,5320,9.0,
2714,4745,8.0,2016-05-26
2714,2544,2.0,2023-03-11
2714,3468,7.0,
2714,1317,4.0,2010-12-13
2714,5265,10.0,2021-06-10
2714,2244,6.0,
2714,4268,7.0,2023-03-25
2714,406,5.0,2017-09-20
2714,261,7.0,2025-07-07
2714,2195,7.0,2019-07-17
2714,390,8.0,
2714,5625,4.0,
2714,143,2.0,
2714,6512,,2021-08-08
2714,197,8.0,
2714,697,10.0,
2714,2058,4.0,2022-07-07
2714,958,,
2714,6705,8.0,2010-06-23
2714,1430,9.0,2014-05-28
2714,6090,6.0,2020-11-24
2714,3683,3.0,
2714,2994,6.0,
2714,840,,2014-08-03
2714,3930,8.0,
2714,6248,2.0,
2714,504,1.0,
2714,6542,10.0,
2714,4200,,
2714,4684,,2010-08-24
2714,5527,8.0,2018-03-10
2714,2960,7.0,2018-03-18
2714,277,6.0,
2714,5367,,2014-07-08
2714,3018,4.0,2021-06-24
2714,3036,4.0,
2714,6162,5.0,
2714,2804,8.0,
2714,2167,,2013-09-10
2714,4058,7.0,
2714,4500,9.0,
2714,6602,1.0,
2714,2862,2.0,2016-08-21
2714,6675,10.0,2020-02-17
2714,6126,7.0,
2714,6045,9.0,2013-11-14
2714,2998,4.0,
2714,5197,10.0,
2714,3416,7.0,2013-12-26
2714,3105,,
2714,6437,2.0,
2714,6656,,2023-02-06
2714,1576,2.0,
2714,970,8.0,2022-02-17
2714,2516,9.0,2022-07-04
2714,152,10.0,2020-09-02
2714,2848,7.0,
2715,6036,4.0,
2715,4339,1.0,
2715,6269,9.0,2014-05-29
2715,6114,6.0,
2715,3084,7.0,2021-07-09
2715,4075,8.0,
2715,1805,8.0,2023-05-29
2715,2506,8.0,2020-08-06
2715,2283,8.0,2013-04-09
2715,2353,10.0,
2715,3028,4.0,2017-11-12
2715,2429,9.0,2016-03-24
2715,6517,2.0,
2715,4817,,2021-10-20
2715,4442,9.0,2021-04-29
2715,3509,3.0,
2715,6778,8.0,2025-10-28
2715,1245,7.0,
2715,611,9.0,2014-12-08
2715,2485,,2023-12-07
2715,477,10.0,
2715,4611,1.0,2020-03-16
2715,5922,5.0,
2715,5843,10.0,
2715,3457,4.0,
2715,3288,7.0,2017-06-10
2715,6372,,2015-10-14
2715,4366,8.0,
2715,6557,,
2715,6595,5.0,2021-02-09
2715,2390,5.0,2020-12-02
2715,4650,4.0,2014-06-27
2715,3016,9.0,2017-04-27
2715,4926,2.0,2014-05-08
2715,2160,10.0,
2715,3086,9.0,2021-03-28
2715,3395,1.0,
2715,1839,7.0,
2715,3899,,2016-11-21
2715,5414,9.0,
2716,1690,1.0,
2716,5274,4.0,
2716,1122,9.0,
2716,490,5.0,2021-07-09
2716,1430,3.0,
2716,1870,3.0,2019-10-31
2716,3901,2.0,
2716,224,1.0,2021-02-12
2716,256,5.0,2023-04-30
2716,6502,5.0,
2716,4799,,
2716,5541,6.0,
2716,6133,8.0,
2716,4440,3.0,2024-12-16
2716,2432,,
2716,736,9.0,
2716,2430,3.0,
2716,6208,7.0,2020-10-20
2716,440,7.0,2023-05-04
2716,3147,10.0,2023-10-02
2716,70,9.0,
2716,1248,8.0,2023-11-03
2716,5114,4.0,2023-11-10
2716,2104,1.0,
2716,1113,9.0,
2716,2699,7.0,
2716,2817,3.0,
2716,4030,8.0,
2716,2635,10.0,2024-11-15
2716,6333,7.0,2022-08-13
2716,5118,,
2716,4313,5.0,2023-09-03
2716,1487,9.0,
2716,1345,4.0,2025-10-22
2716,6117,3.0,
2716,4041,6.0,
2716,4869,1.0,
2716,2382,5.0,
2716,3299,9.0,
2716,308,5.0,
2716,6692,3.0,2020-03-21
2716,3572,1.0,
2716,2689,,2022-04-30
2716,2846,3.0,
2716,145,3.0,
2716,3453,9.0,2020-02-01
2716,5962,6.0,2022-02-17
2716,825,8.0,
2716,3337,,
2716,4223,9.0,
2716,3151,2.0,
2716,2513,1.0,2024-05-03
2716,6177,8.0,2025-10-27
2716,5845,,
2716,3242,7.0,
2716,6188,6.0,
2716,187,4.0,2022-01-25
2717,1317,6.0,2015-06-29
2717,5938,4.0,2012-10-14
2717,3498,,
2717,925,7.0,
2717,3441,6.0,2013-07-05
2717,4616,5.0,2011-07-11
2717,4771,3.0,
2717,1756,9.0,2010-11-10
2717,3544,,
2717,6098,7.0,2010-01-10
2717,1250,10.0,
2717,4758,8.0,
2717,1413,10.0,
2717,3848,10.0,
2717,2624,2.0,2011-02-08
2717,1527,7.0,2011-07-15
2717,4888,7.0,
2717,1202,1.0,2018-04-17
2717,3964,5.0,
2717,206,3.0,2018-01-25
2717,2569,3.0,
2717,6415,3.0,2025-09-02
2717,5989,1.0,
2718,240,2.0,
2718,4447,8.0,2015-05-26
2718,2703,8.0,
2718,3443,2.0,2017-01-16
2718,447,9.0,
2718,2186,8.0,2019-08-13
2718,6219,4.0,
2718,4645,1.0,
2718,3885,2.0,
2718,5091,1.0,2016-02-26
2718,5289,6.0,2015-10-31
2718,5835,2.0,
2718,208,5.0,2023-12-15
2718,2147,2.0,
2718,2276,10.0,
2718,4657,7.0,2017-10-24
2718,5891,6.0,2024-09-20
2718,1995,10.0,
2718,1801,6.0,2021-03-08
2718,1503,4.0,
2718,314,6.0,
2718,4189,8.0,2024-08-24
2718,3164,6.0,2023-12-06
2718,1498,2.0,
2718,6592,5.0,
2718,1899,,2016-06-16
2718,2829,7.0,2024-04-20
2718,4754,5.0,2017-10-20
2718,2561,9.0,
2718,63,2.0,
2718,5911,6.0,
2718,4432,9.0,
2718,4295,,
2718,631,5.0,
2718,6770,4.0,2014-06-01
2718,1362,5.0,2018-11-09
2718,6105,4.0,
2718,5907,5.0,
2718,5790,3.0,
2718,2371,,
2718,2586,7.0,2019-04-13
2718,3687,1.0,
2718,1171,5.0,
2718,289,8.0,2018-02-09
2718,3240,2.0,2024-04-21
2718,5890,2.0,2017-11-28
2718,4206,2.0,2022-09-02
2718,1479,,
2718,384,3.0,
2718,3552,1.0,2025-12-09
2718,1680,1.0,2019-11-12
2718,471,,2017-08-17
2718,348,4.0,2017-07-26
2718,486,,
2718,2746,6.0,
2718,3356,2.0,2018-02-26
2718,69,7.0,2024-06-06
2718,6282,3.0,
2718,4361,3.0,2024-08-07
2718,5363,3.0,
2718,3999,6.0,2018-10-07
2718,816,9.0,
2718,5359,,
2718,5660,3.0,2020-06-30
2718,1946,,
2718,3490,9.0,2016-12-19
2718,5668,9.0,2014-05-25
2718,371,10.0,
2718,5028,2.0,2023-03-06
2718,1343,4.0,
2718,1590,8.0,
2718,2433,1.0,
2718,2511,6.0,2017-02-10
2718,3416,1.0,
2718,5356,6.0,2019-05-18
2718,3911,,2018-02-21
2718,1589,9.0,2025-02-02
2718,6438,10.0,
2718,3060,1.0,
2718,3654,6.0,
2718,1321,8.0,
2718,6088,6.0,
2718,4905,,
2718,624,1.0,2017-09-30
2718,2830,5.0,
2718,2973,4.0,2016-11-11
2718,6262,4.0,
2718,4795,9.0,
2719,2761,4.0,
2719,2936,,2025-09-27
2719,4544,4.0,2025-03-22
2719,1709,7.0,
2719,3439,3.0,2025-08-16
2719,3640,8.0,
2719,1726,10.0,2025-08-02
2719,1696,9.0,2025-07-20
2719,3066,,2025-09-09
2719,5584,10.0,2025-04-07
2719,3693,6.0,
2719,6777,,
2719,4417,7.0,
2719,2589,,
2719,2291,8.0,2025-01-12
2720,951,9.0,2024-09-29
2720,3592,4.0,2024-07-02
2720,5448,3.0,
2720,3274,8.0,2024-03-25
2720,4225,1.0,
2720,2973,3.0,
2720,1288,1.0,
2720,1109,1.0,2025-05-06
2720,6671,10.0,
2720,5494,3.0,
2720,4524,4.0,2025-12-24
2720,1382,10.0,2024-05-12
2720,3990,,
2720,5459,10.0,2025-07-08
2720,186,10.0,2024-08-13
2720,3371,10.0,
2720,1629,2.0,2025-08-02
2720,2777,3.0,2025-11-14
2720,937,6.0,
2720,1277,1.0,
2720,750,,2024-07-24
2720,2304,4.0,
2720,3900,9.0,2025-08-27
2720,2475,1.0,2025-06-29
2720,4378,7.0,
2720,3590,3.0,2024-11-09
2720,5036,3.0,2025-10-05
2720,4917,6.0,2024-07-10
2720,2261,6.0,2024-12-25
2720,1199,10.0,2024-09-19
2720,5457,9.0,
2720,2857,7.0,2025-05-18
2720,1396,7.0,2025-04-13
2720,3657,1.0,2024-09-15
2720,4229,5.0,
2720,2354,4.0,2024-09-23
2720,1790,9.0,
2720,2015,8.0,2024-04-14
2720,1858,4.0,2024-08-29
2720,5371,7.0,
2720,5354,5.0,
2720,484,2.0,
2720,700,2.0,2025-07-07
2720,3058,4.0,2024-12-22
2720,3287,,
2720,795,8.0,
2720,3694,9.0,
2720,6022,9.0,
2720,3767,6.0,2024-08-28
2720,4282,6.0,2024-06-09
2720,6495,,2024-03-05
2720,1981,6.0,
2720,509,3.0,
2720,4459,1.0,
2720,5993,1.0,
2720,4600,5.0,
2720,1377,,
2720,3626,3.0,
2720,5170,5.0,
2720,5695,7.0,2025-03-24
2720,895,1.0,2025-12-28
2720,379,2.0,2024-10-09
2720,5974,8.0,2024-04-04
2720,3174,8.0,2024-05-08
2720,4973,1.0,
2720,214,3.0,2025-06-24
2720,1607,9.0,2024-05-07
2720,391,1.0,
2720,65,9.0,2024-03-28
2720,570,,2025-01-29
2720,5398,5.0,
2720,6437,5.0,
2720,3843,8.0,2024-04-25
2720,5426,6.0,
2720,2160,3.0,
2720,2053,7.0,
2720,239,10.0,2024-08-24
2720,4048,,2025-11-03
2720,5400,5.0,2025-06-09
2720,2556,10.0,2025-10-15
2720,3445,10.0,
2720,5040,2.0,2025-12-24
2720,1377,5.0,2024-09-04
2720,4141,1.0,
2720,5205,3.0,2024-08-21
2720,5094,5.0,
2720,2343,8.0,2025-08-15
2720,2678,8.0,
2720,6018,5.0,
2720,1292,1.0,2025-07-12
2720,4654,10.0,2024-09-01
2720,5403,4.0,2025-07-30
2720,5231,7.0,2024-09-10
2720,2087,2.0,2024-09-02
2720,6333,9.0,2025-04-14
2720,1651,10.0,
2720,845,5.0,
2721,1702,9.0,2021-01-15
2721,1869,6.0,2023-07-23
2721,210,3.0,2021-09-27
2721,4409,4.0,
2721,3500,4.0,
2721,954,4.0,2021-08-21
2721,6653,9.0,
2721,4592,9.0,2023-01-21
2721,4234,7.0,2024-06-18
2721,3786,8.0,
2721,3341,9.0,
2721,2461,3.0,
2721,2129,8.0,2022-06-26
2721,2460,6.0,
2721,286,7.0,
2721,4125,2.0,2025-05-15
2721,4305,1.0,
2721,1746,9.0,2021-03-06
2721,1179,7.0,
2721,1580,3.0,
2721,6480,7.0,2022-10-11
2721,5571,4.0,2024-06-19
2721,5110,4.0,
2721,5911,8.0,2023-03-15
2721,5632,9.0,
2721,5864,3.0,
2721,2404,7.0,2023-11-23
2721,1942,7.0,2024-02-10
2721,3876,,
2721,6404,10.0,
2721,2100,9.0,
2721,4425,2.0,
2721,2322,,
2721,6279,8.0,
2721,196,5.0,2023-02-16
2721,5854,,
2721,4469,8.0,
2721,5186,4.0,2023-08-31
2721,952,,2024-05-28
2721,3057,2.0,2022-10-17
2721,4608,9.0,
2721,6644,4.0,2021-04-15
2721,3329,4.0,
2721,742,2.0,
2721,4204,5.0,2021-04-30
2721,6197,4.0,2022-04-25
2721,6142,8.0,
2721,5817,8.0,2022-09-16
2721,4273,6.0,
2722,3057,8.0,
2722,3516,4.0,2025-02-16
2722,5284,2.0,
2722,2857,4.0,
2722,5519,6.0,2025-05-12
2722,3035,5.0,2023-03-03
2722,1822,8.0,
2722,4232,6.0,2022-01-19
2722,3921,4.0,2025-10-30
2722,3900,4.0,2025-08-10
2722,4210,6.0,2025-10-17
2722,4758,5.0,
2722,405,5.0,
2722,3895,5.0,2023-03-07
2722,1282,3.0,
2722,1189,2.0,
2723,124,3.0,
2723,4241,4.0,
2723,6045,1.0,2016-11-09
2723,6327,2.0,2023-11-13
2723,4669,6.0,
2723,2153,5.0,
2723,1567,9.0,2023-03-09
2723,1899,1.0,
2723,6183,7.0,2016-03-30
2723,1295,6.0,2022-01-25
2723,5561,9.0,
2723,3861,9.0,
2723,2651,3.0,
2723,6739,9.0,2016-02-25
2723,5401,2.0,2020-07-16
2723,4778,,2019-07-12
2723,450,1.0,
2723,226,3.0,
2723,2000,2.0,
2723,4704,,2018-06-07
2723,5310,5.0,2017-05-06
2723,6777,8.0,
2723,4338,10.0,
2723,4111,,
2723,6583,5.0,
2723,328,4.0,2016-06-15
2723,4723,5.0,
2723,5597,3.0,2025-11-05
2723,611,,2025-07-03
2723,2574,4.0,2019-08-03
2723,2878,7.0,2023-10-19
2723,3812,5.0,2024-10-25
2723,1380,1.0,
2723,2120,5.0,2024-01-09
2723,3970,,2025-12-06
2723,6650,6.0,2018-08-02
2723,2870,2.0,2021-05-04
2723,5282,,2021-11-25
2723,6091,1.0,
2723,2442,1.0,2019-09-14
2723,6761,10.0,2018-06-10
2723,2277,10.0,
2723,6678,9.0,
2723,5567,9.0,2019-10-07
2723,3810,7.0,
2723,5362,10.0,
2723,5368,9.0,
2723,4194,1.0,
2723,2562,4.0,2023-12-09
2723,1304,,
2723,6238,7.0,2023-03-18
2723,4586,4.0,
2723,1978,3.0,2020-06-28
2723,6772,6.0,
2723,6228,,
2723,4873,3.0,
2723,747,10.0,2016-12-05
2723,4783,1.0,2023-07-27
2723,6316,9.0,
2723,5545,10.0,2023-09-14
2723,5852,2.0,2020-11-01
2723,473,9.0,
2723,2533,8.0,2022-02-21
2723,2531,9.0,2018-09-15
2723,6430,10.0,2020-01-16
2723,5640,1.0,
2723,6211,,2017-07-14
2723,727,1.0,2017-11-11
2723,2978,,
2723,4199,6.0,2016-02-02
2723,6246,8.0,
2723,5906,1.0,
2723,5584,3.0,2022-06-28
2723,774,8.0,2020-07-01
2723,1210,6.0,2024-06-05
2723,3231,10.0,2021-02-05
2723,2258,5.0,
2723,945,5.0,
2723,2413,,2023-02-13
2723,2155,7.0,
2724,5882,9.0,2022-12-15
2724,381,8.0,2017-10-19
2724,5918,8.0,2019-05-15
2724,4452,4.0,2014-12-28
2724,1699,4.0,
2724,5965,7.0,2013-04-25
2724,6683,,2016-02-16
2724,1913,8.0,2018-11-19
2724,361,9.0,2022-11-03
2724,144,9.0,
2724,4262,5.0,
2724,1168,2.0,
2724,3991,7.0,
2724,192,5.0,2013-02-08
2724,5931,10.0,2016-06-22
2724,152,5.0,2021-01-17
2724,6045,8.0,2023-12-27
2724,1610,,2014-09-18
2724,836,2.0,2020-09-11
2724,5718,4.0,
2724,6450,1.0,2021-08-16
2724,6674,4.0,
2724,1708,3.0,
2724,3186,4.0,2016-04-29
2724,2978,8.0,2013-10-22
2724,6593,6.0,
2724,4266,10.0,2020-12-18
2724,1802,4.0,2020-05-16
2724,640,2.0,
2724,3252,6.0,2022-03-20
2724,5586,10.0,
2724,5370,7.0,
2724,958,7.0,2021-08-21
2724,594,10.0,2017-03-05
2724,1671,4.0,2023-08-29
2724,5723,1.0,
2724,2987,6.0,2020-09-20
2724,4680,1.0,2014-11-21
2724,2201,9.0,2012-11-14
2724,773,8.0,
2724,4532,1.0,2012-05-07
2724,2812,6.0,2025-12-19
2724,2514,3.0,
2724,2579,5.0,
2724,860,7.0,
2724,2924,3.0,2016-11-04
2724,1793,10.0,
2724,1940,9.0,2023-09-26
2724,4514,9.0,2024-06-10
2724,5003,5.0,2025-08-22
2724,1512,8.0,
2724,3311,9.0,
2724,4718,2.0,
2724,5087,9.0,2020-04-24
2724,3603,1.0,2025-03-26
2724,5602,10.0,
2724,5137,,
2724,1823,2.0,
2724,6744,1.0,
2724,1567,9.0,
2724,509,10.0,
2724,5000,3.0,2014-08-01
2724,1527,5.0,
2724,2687,10.0,
2724,1307,,2025-02-15
2724,3283,4.0,
2724,3922,5.0,2021-09-29
2724,2882,6.0,
2724,6059,5.0,
2724,1616,3.0,2014-06-03
2724,4866,8.0,2021-01-15
2724,697,1.0,
2724,1445,10.0,2024-10-12
2724,4553,,
2724,1666,1.0,
2724,6119,4.0,2019-08-21
2724,2453,4.0,2024-07-14
2724,6232,4.0,
2724,6323,4.0,
2724,3650,7.0,2015-03-30
2724,6197,2.0,2012-12-31
2724,2049,9.0,
2724,6235,1.0,2021-01-19
2724,1777,7.0,2025-09-20
2724,2215,7.0,2019-04-18
2724,6462,8.0,
2724,4881,7.0,2021-01-14
2724,1331,1.0,
2724,3237,9.0,2024-04-28
2724,3149,8.0,2015-09-22
2724,5558,8.0,2016-07-10
2724,6317,4.0,2017-02-10
2724,4763,7.0,
2724,5503,2.0,2018-12-18
2724,1654,5.0,2012-03-29
2724,1452,8.0,
2725,2802,2.0,2025-08-19
2725,2988,3.0,2025-07-22
2725,2870,4.0,
2725,5434,2.0,2024-02-08
2725,6469,10.0,
2725,2752,6.0,
2725,4585,10.0,
2725,4979,2.0,
2725,326,5.0,
2725,3523,1.0,2025-01-18
2725,6099,8.0,
2725,4299,6.0,2024-06-11
2725,1062,5.0,2025-03-02
2725,2545,,
2725,1017,7.0,
2725,4594,7.0,2025-06-27
2725,1940,6.0,
2725,2738,7.0,2024-02-10
2725,3462,7.0,2024-06-30
2725,6085,4.0,2024-05-04
2725,1547,5.0,
2725,5570,2.0,2024-08-20
2725,1428,3.0,2025-08-17
2725,5726,8.0,
2725,6445,4.0,2024-12-05
2725,490,2.0,2025-03-31
2725,1039,,
2725,1902,9.0,
2725,2740,9.0,
2725,2411,3.0,2024-12-15
2725,4182,8.0,2025-06-24
2725,1681,3.0,
2725,2329,5.0,2024-09-16
2725,4920,2.0,2024-05-14
2725,4997,1.0,
2725,5797,4.0,
2725,5795,3.0,2025-09-19
2725,4167,4.0,
2725,4191,1.0,2025-03-26
2725,5764,6.0,2025-06-08
2725,1399,3.0,2024-01-31
2725,4491,4.0,2024-07-14
2725,4496,4.0,
2725,1244,8.0,2024-11-06
2725,6676,1.0,
2725,1425,4.0,
2725,4705,9.0,2024-05-23
2725,2378,4.0,2024-07-26
2725,4237,1.0,2024-02-11
2725,1703,7.0,
2725,1811,6.0,2024-09-23
2725,3952,10.0,2024-03-04
2725,5772,4.0,2025-07-10
2725,1590,5.0,
2725,1238,9.0,
2725,2369,8.0,2025-07-20
2725,6333,3.0,2024-04-03
2725,6622,2.0,2025-07-24
2725,4520,9.0,2024-07-15
2725,506,8.0,2024-10-16
2725,3680,1.0,
2725,3384,1.0,
2725,3420,2.0,2024-07-27
2725,6183,3.0,2025-06-04
2725,6079,6.0,2024-10-16
2725,1329,8.0,
2725,547,2.0,
2725,5618,5.0,2025-06-27
2725,3279,9.0,2025-08-09
2725,1535,3.0,2025-07-20
2725,1914,10.0,2025-02-14
2725,4431,1.0,2025-06-06
2725,3585,6.0,2025-10-21
2725,4463,1.0,
2726,5953,10.0,2020-12-26
2726,5786,4.0,2022-01-06
2726,5465,7.0,2018-01-25
2726,5372,1.0,
2726,4832,9.0,
2726,2189,,2022-03-31
2726,62,,2021-08-20
2726,3679,9.0,2016-03-26
2726,5286,,
2726,1099,2.0,2020-03-23
2726,5838,2.0,
2726,3093,,
2726,647,3.0,2017-07-05
2726,2136,6.0,
2726,6805,9.0,
2726,5351,,
2726,5573,8.0,2025-06-20
2726,5161,5.0,
2726,1443,3.0,
2726,6363,,
2726,1079,6.0,
2726,2488,8.0,
2726,5514,8.0,2019-06-15
2726,3487,6.0,2020-10-09
2726,6479,7.0,2025-11-01
2726,3835,3.0,
2726,3800,3.0,
2726,1178,,2023-02-20
2726,3425,10.0,2016-02-23
2726,186,1.0,
2726,4116,4.0,
2726,4667,8.0,2016-09-10
2726,6781,4.0,
2726,2978,,2021-04-15
2726,583,9.0,
2726,1922,2.0,
2726,267,6.0,2019-12-10
2726,3440,4.0,2018-09-10
2726,321,8.0,
2726,6387,5.0,2021-06-26
2726,1443,1.0,2020-04-16
2726,4703,3.0,2020-03-03
2726,4169,10.0,2022-09-09
2726,3832,9.0,
2726,3953,2.0,2019-05-20
2726,5807,6.0,
2726,5400,3.0,
2726,5872,4.0,2022-08-27
2726,5562,5.0,2025-10-06
2726,1691,6.0,
2726,704,8.0,2023-06-05
2726,5648,6.0,
2726,4847,6.0,2023-03-10
2726,5874,1.0,
2726,1777,,2024-06-02
2726,3081,8.0,2018-12-16
2726,3082,3.0,2016-07-15
2726,2998,,2023-09-05
2726,1686,4.0,
2726,4754,,2024-04-01
2726,6010,9.0,
2726,1673,4.0,2018-05-14
2726,1712,8.0,2017-10-23
2726,1586,6.0,
2726,6031,1.0,
2726,699,4.0,
2726,3469,,
2726,2403,,
2726,913,,2018-09-01
2726,5556,10.0,2018-07-14
2726,4898,,2023-05-03
2726,1053,4.0,2021-01-24
2727,6579,10.0,2025-06-04
2727,4281,6.0,
2727,456,,2025-06-21
2727,3619,7.0,
2727,6367,9.0,2018-08-30
2727,5453,,2020-04-29
2727,6035,3.0,
2727,5955,9.0,
2727,2141,5.0,
2727,2539,9.0,
2727,6628,,2019-02-26
2727,3998,4.0,2020-09-04
2727,772,7.0,
2727,4904,10.0,
2727,195,8.0,2025-09-10
2727,3990,8.0,2025-06-21
2727,1017,,2019-01-12
2727,2420,9.0,2024-05-18
2727,394,3.0,
2727,3143,7.0,2017-02-22
2727,6345,3.0,2021-12-31
2727,5483,7.0,
2727,5784,2.0,2020-01-26
2727,2410,7.0,2021-12-12
2727,4684,,2024-10-06
2727,126,8.0,2017-09-01
2727,656,,2025-01-01
2727,368,2.0,
2727,4345,1.0,2020-07-15
2727,2716,5.0,
2727,6029,5.0,
2727,2908,1.0,2019-01-22
2727,5695,2.0,2022-11-27
2727,6781,3.0,2020-03-08
2727,5612,9.0,
2728,5402,7.0,2024-12-21
2728,4558,8.0,
2728,1596,8.0,
2728,2590,1.0,
2728,2325,2.0,2023-10-30
2728,2374,1.0,2019-02-08
2728,2135,9.0,2025-09-21
2728,3598,9.0,2020-05-13
2728,679,5.0,
2728,2227,,
2728,4754,9.0,
2728,1636,10.0,
2728,748,1.0,2019-02-17
2728,5777,10.0,2022-05-20
2728,5459,10.0,
2728,2014,,
2728,6363,2.0,
2728,2854,8.0,2019-03-01
2728,4918,1.0,
2728,3584,5.0,2023-06-16
2728,5151,9.0,
2728,3736,,
2728,2850,9.0,
2728,3328,8.0,
2728,885,7.0,2020-07-02
2728,5866,3.0,
2728,4999,10.0,
2728,1958,4.0,
2728,473,6.0,2024-06-01
2728,3121,5.0,
2728,5384,,2020-03-29
2728,593,,
2728,2447,7.0,
2728,5633,6.0,2022-07-27
2728,371,8.0,
2728,6109,8.0,2024-09-02
2728,5367,9.0,2020-01-27
2728,3145,8.0,2021-12-13
2728,4672,5.0,
2728,1665,9.0,2020-05-13
2728,5326,9.0,2025-12-19
2728,1374,9.0,
2728,540,5.0,2023-08-31
2728,3623,4.0,
2728,6633,9.0,
2728,6220,8.0,2021-07-20
2728,3584,1.0,2025-06-15
2728,3303,4.0,
2728,1894,5.0,
2728,3322,10.0,
2728,4505,,2019-10-12
2728,4849,5.0,
2728,1385,1.0,
2728,3456,,
2728,4227,3.0,2025-03-26
2728,2172,3.0,2023-01-27
2728,3398,,2021-07-09
2728,4222,8.0,
2728,6451,8.0,
2728,5683,10.0,2020-06-02
2728,1284,2.0,2025-06-29
2728,2278,,
2728,4831,10.0,2023-02-27
2728,89,2.0,
2728,5711,7.0,
2728,2526,6.0,
2728,4230,1.0,
2728,4084,6.0,2023-06-27
2728,2075,3.0,
2728,6201,9.0,2020-04-30
2728,5623,3.0,2021-12-10
2728,5870,5.0,2020-06-13
2728,3828,,
2728,3966,,
2728,107,8.0,
2728,1153,2.0,
2728,5751,2.0,2022-11-23
2728,3009,2.0,
2728,4208,5.0,2020-12-22
2728,802,7.0,2023-07-29
2728,169,10.0,
2728,5737,3.0,2021-05-28
2728,6070,9.0,2022-06-08
2728,1529,4.0,2020-05-31
2728,513,9.0,
2728,6221,6.0,2020-11-28
2728,1373,1.0,
2728,531,1.0,
2728,2230,10.0,
2728,2023,1.0,
2728,4659,9.0,
2728,438,2.0,
2729,772,7.0,2023-12-21
2729,2575,,
2729,6660,8.0,
2729,5585,10.0,2024-05-30
2729,226,6.0,2022-05-26
2729,251,9.0,2023-12-24
2729,2803,6.0,2024-12-09
2729,3947,4.0,
2729,5272,,
2729,4882,6.0,2024-08-23
2729,2921,8.0,2017-01-07
2729,3860,5.0,2018-04-08
2729,3284,9.0,
2729,6253,9.0,
2729,5770,2.0,
2729,1840,,
2729,543,10.0,
2729,833,9.0,2017-08-14
2729,3279,9.0,
2729,5335,,2024-02-18
2729,2013,1.0,2017-08-29
2729,6353,6.0,2025-09-30
2729,5202,5.0,
2729,708,1.0,2024-02-06
2729,2833,4.0,2025-08-05
2729,1712,4.0,
2729,1950,10.0,2019-11-07
2729,4343,7.0,
2729,163,4.0,
2729,3974,5.0,2022-03-05
2729,6628,7.0,
2729,3063,9.0,
2729,5069,5.0,
2729,3364,3.0,2018-08-19
2729,3703,,2023-04-05
2729,1005,2.0,2025-06-17
2729,2758,7.0,
2729,4622,7.0,2020-07-20
2729,3801,,2025-06-11
2729,1919,,
2729,3511,3.0,2021-05-11
2729,2513,5.0,
2729,1415,7.0,2025-10-02
2729,1744,3.0,2025-03-02
2729,1390,9.0,2017-11-28
2729,5533,5.0,
2729,4495,10.0,2020-07-22
2729,1707,9.0,2021-04-25
2729,433,1.0,
2729,2737,3.0,
2729,2202,9.0,2019-05-25
2729,4374,3.0,2023-03-20
2729,317,8.0,2023-12-03
2729,6106,8.0,
2729,6348,5.0,
2729,538,,
2729,4137,,2020-07-21
2729,74,,
2729,1144,6.0,2021-03-25
2729,5391,2.0,2020-01-02
2729,4479,2.0,2020-04-12
2729,6642,10.0,2021-10-29
2729,6201,8.0,
2729,5587,4.0,2025-05-13
2729,5482,8.0,
2729,2750,3.0,2021-01-01
2729,2467,3.0,2018-01-29
2729,5322,5.0,2019-03-17
2729,6026,1.0,2017-01-29
2729,3053,9.0,2019-02-17
2729,3861,8.0,2018-11-09
2729,5071,5.0,2024-09-03
2729,2826,4.0,2024-04-26
2729,6403,9.0,2023-11-12
2729,3918,6.0,
2729,1826,4.0,
2729,2380,4.0,
2729,5462,8.0,
2729,1079,4.0,
2729,5771,9.0,2020-10-31
2729,4170,4.0,
2729,3677,10.0,2021-04-05
2729,1444,,2022-04-19
2729,4544,1.0,2017-04-12
2729,889,3.0,
2729,467,1.0,2023-08-17
2729,1611,5.0,2017-02-09
2729,5926,4.0,
2729,897,2.0,
2730,2809,10.0,2024-05-21
2730,2132,1.0,2025-09-08
2730,5714,3.0,
2730,2566,3.0,
2730,4227,2.0,2024-01-23
2730,3120,6.0,
2730,435,5.0,2024-04-30
2730,6138,10.0,2025-08-27
2730,6178,6.0,2024-02-16
2730,2968,10.0,2025-01-24
2730,4379,8.0,2024-02-20
2730,2888,,2025-06-12
2730,1809,3.0,2024-09-12
2730,3348,2.0,2025-01-24
2730,5287,9.0,2024-04-24
2730,856,3.0,2024-07-26
2730,2144,1.0,2024-09-29
2730,3051,9.0,
2730,3397,4.0,2024-05-29
2730,3011,2.0,
2730,6084,9.0,2024-07-06
2730,5900,2.0,
2730,5446,5.0,2024-08-14
2730,5105,2.0,2024-08-05
2731,841,1.0,
2731,3805,10.0,
2731,455,5.0,
2731,6261,5.0,2024-10-14
2731,4767,9.0,2020-11-09
2731,3118,5.0,2018-02-03
2731,116,5.0,
2731,5985,6.0,2025-02-28
2731,2061,4.0,2022-05-17
2732,425,5.0,
2732,4793,8.0,2021-04-13
2732,3549,2.0,
2732,4719,6.0,
2732,3798,9.0,
